Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
modal-satin-printed-fabric-3,Modal Satin  Printed Fabric,<p>Modal Satin Printed Fabric</p>,Saroj Fabrics,,Printed Satin Linen,"44 Inch, Brown, FABRICS, New, New Jan 2021, Normal, Printed, Printed Satin Linen, ready, Satin Linen",TRUE,Title,Default Title,,,,,GK337125,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_6.jpg?v=1635333410,1,,FALSE,Buy Model Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
modal-satin-printed-fabric-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_7.jpg?v=1635333425,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-37,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK336983,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_12.jpg?v=1635334268,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-37,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_13.jpg?v=1635334282,2,,,,,,,,,,,,,,,,,,,,,,
modal-satin-printed-fabric-4,Modal Satin  Printed Fabric,<p>Modal Satin Printed Fabric</p>,Saroj Fabrics,,Printed Satin Linen,"44 Inch, Brown, FABRICS, New, New Jan 2021, Normal, Printed, Printed Satin Linen, ready, Satin Linen",TRUE,Title,Default Title,,,,,GK338470,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_14.jpg?v=1635334562,1,,FALSE,Buy Model Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
modal-satin-printed-fabric-4,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_15.jpg?v=1635334584,2,,,,,,,,,,,,,,,,,,,,,,
modal-satin-printed-fabric-5,Modal Satin  Printed Fabric,<p>Modal Satin Printed Fabric</p>,Saroj Fabrics,,Printed Satin Linen,"44 Inch, Brown, FABRICS, New, New Jan 2021, Normal, Printed, Printed Satin Linen, ready, Satin Linen",TRUE,Title,Default Title,,,,,GK338470,35,shopify,10,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_16.jpg?v=1635334757,1,,FALSE,Buy Model Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
modal-satin-printed-fabric-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_17.jpg?v=1635334770,2,,,,,,,,,,,,,,,,,,,,,,
modal-satin-printed-fabric-6,Modal Satin  Printed Fabric,<p>Modal Satin Printed Fabric</p>,Saroj Fabrics,,Printed Satin Linen,"44 Inch, Brown, FABRICS, New, New Jan 2021, Normal, Printed, Printed Satin Linen, ready, Satin Linen",TRUE,Title,Default Title,,,,,GK338470,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_18.jpg?v=1635334935,1,,FALSE,Buy Model Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
modal-satin-printed-fabric-6,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.29.16_19.jpg?v=1635334951,2,,,,,,,,,,,,,,,,,,,,,,
modal-satin-printed-fabric-7,Modal Satin  Printed Fabric,<p>Modal Satin Printed Fabric</p>,Saroj Fabrics,,Printed Satin Linen,"44 Inch, Brown, FABRICS, New, New Jan 2021, Normal, Printed, Printed Satin Linen, ready, Satin Linen",TRUE,Title,Default Title,,,,,GK338470,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.13.jpg?v=1635340025,1,,FALSE,Buy Model Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
modal-satin-printed-fabric-7,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.13_1.jpg?v=1635340061,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-38,Cotton Printed Fabric.,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK335817,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.13_2.jpg?v=1635340419,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-38,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.13_3.jpg?v=1635340459,2,,,,,,,,,,,,,,,,,,,,,,
modal-satin-printed-fabric-8,Modal Satin  Printed Fabric,<p>Modal Satin Printed Fabric</p>,Saroj Fabrics,,Printed Satin Linen,"44 Inch, Brown, FABRICS, New, New Jan 2021, Normal, Printed, Printed Satin Linen, ready, Satin Linen",TRUE,Title,Default Title,,,,,GK338470,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.13_4.jpg?v=1635340836,1,,FALSE,Buy Model Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
modal-satin-printed-fabric-8,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.13_5.jpg?v=1635340853,2,,,,,,,,,,,,,,,,,,,,,,
satin-linen-printed-fabric,Satin Linen Printed Fabric,<p>Modal Satin Printed Fabric</p>,Saroj Fabrics,,Printed Satin Linen,"44 Inch, Brown, FABRICS, New, New Jan 2021, Normal, Printed, Printed Satin Linen, ready, Satin Linen",TRUE,Title,Default Title,,,,,GK335965,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.13_6.jpg?v=1635341138,1,,FALSE,Buy Model Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
satin-linen-printed-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.13_7.jpg?v=1635341152,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-39,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK332769,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14.jpg?v=1635341457,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-39,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_1.jpg?v=1635341470,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-40,Cotton Printed   Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK333075,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_2.jpg?v=1635341915,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-40,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_3.jpg?v=1635341933,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-41,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK332766,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_5.jpg?v=1635342252,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-41,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_6.jpg?v=1635342265,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-43,Cotton Printed Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK332767,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_7.jpg?v=1635342554,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-43,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_8.jpg?v=1635342566,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-44,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK322768,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_9.jpg?v=1635342822,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-44,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_10.jpg?v=1635342834,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-45,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK332756,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_11.jpg?v=1635347396,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-45,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.30.14_12.jpg?v=1635347413,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-46,Cotton Printed  Fabric.,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK332756,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.32.jpg?v=1635347758,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-46,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.32_1.jpg?v=1635347771,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-47,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK332761,40,shopify,11,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.32_2.jpg?v=1635348017,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-47,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.32_3.jpg?v=1635348032,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-50,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK331764,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.32_4.jpg?v=1635348257,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-50,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.32_5.jpg?v=1635348276,2,,,,,,,,,,,,,,,,,,,,,,
linen-printed-fabric-20,Linen Printed Fabric,<p>Linen Printed Fabric</p>,Saroj Fabrics,,Linen Printed,"44 Inch, Blue, FABRICS, Linen Printed, New, New Jan 2021, New July, Normal, ready",TRUE,Title,Default Title,,,,,GK338636,40,shopify,16,deny,manual,437.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.37_3.jpg?v=1635349474,1,,FALSE,Buy Linen Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
linen-printed-fabric-20,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.37_4.jpg?v=1635349487,2,,,,,,,,,,,,,,,,,,,,,,
cotton-stripe-fabric,Cotton Stripe Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,V115304,40,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.37_6.jpg?v=1635350034,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-stripe-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.37_7.jpg?v=1635350053,2,,,,,,,,,,,,,,,,,,,,,,
cotton-polka-dots-fabric,Cotton Polka Dots  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,V120544,40,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.37_8.jpg?v=1635350385,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-polka-dots-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.37_9.jpg?v=1635350400,2,,,,,,,,,,,,,,,,,,,,,,
banarasi-brocade-fabric-3,Banarasi Brocade Fabric,<p>Banarasi Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.59.jpg?v=1635357493,1,,FALSE,Buy Orange Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
banarasi-brocade-fabric-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.59_1.jpg?v=1635357515,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-3,Benarsi Brocade Fabric.,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,10,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.59_2.jpg?v=1635403668,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.59_3.jpg?v=1635403683,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-5,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.59_6.jpg?v=1635404155,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.31.59_7.jpg?v=1635404173,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-7,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.09.jpg?v=1635404569,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-7,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.05_2.jpg?v=1635404628,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-8,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.10.jpg?v=1635405024,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-8,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.09_1.jpg?v=1635405052,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-10,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,0,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.11_2.jpg?v=1636444189,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.11_3.jpg?v=1636444205,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-11,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,0,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34.jpg?v=1636446482,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-11,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_1.jpg?v=1636446506,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-12,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,0,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_86dba9f6-6a00-48c1-9b5d-3233841fa187.jpg?v=1636446668,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_1_dc2454a5-a43d-47fa-9fee-17ae6438f36b.jpg?v=1636446688,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-13,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_e3a3eb7e-da5d-44f1-b48f-5e5dd84575a4.jpg?v=1636447110,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-13,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_3.jpg?v=1636447131,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-14,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_4.jpg?v=1636447461,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-14,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_5.jpg?v=1636447476,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-15,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,0,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_8.jpg?v=1636447739,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-15,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_9.jpg?v=1636447775,2,,,,,,,,,,,,,,,,,,,,,,
benarsi-brocade-fabric-16,Benarsi Brocade Fabric,<p>Brocade Fabric</p>,Saroj Fabrics,,Brocade,"44 Inch, Brocade, FABRICS, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK338598,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_10.jpg?v=1636448018,1,,FALSE,Buy Benarsi Brocade Fabric Online,,,,,,,,,,,,,,,,g,,,active
benarsi-brocade-fabric-16,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-10-25at15.32.34_11.jpg?v=1636448055,2,,,,,,,,,,,,,,,,,,,,,,
